1.35E+12,paycode,itemNo,stimNo,verb,sentence,trialVersion,prepSentence,exposePicture,actionPicture,word1,word2,mistakeFlag,responseTime,word1_CODED,word2_CODED
1.35E+12,h3f6abaa1i19,4,4,READ,Sam reads the book.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,25.961,VERB,OBJECT
1.35E+12,h3f6abaa1i19,10,5,ROLL,Zack rolls the ball.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,rolls,ball,none,8.416,VERB,OBJECT
1.35E+12,h3f6abaa1i19,11,8,THROW,Sue throws the bananas.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,10.154,VERB,OBJECT
1.35E+12,h3f6abaa1i19,5,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,bad input,13.415,VERB,OBJECT
1.35E+12,h3f6abaa1i19,1,6,WASH,Jenn washes the bowl.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,10.703,VERB,OBJECT
1.35E+12,h9242cf14c70,0,7,POUR,Ron pours the milk.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,ron,pours,none,19.314,AGENT,VERB
1.35E+12,hab993c7db49,10,1,DRINK,George drinks the juice.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,drinks,juice,none,16.747,VERB,OBJECT
1.35E+12,hab993c7db49,3,10,DROP,Maria drops the newspaper.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,Drops,newspaper,none,117.63,VERB,OBJECT
1.35E+12,hab993c7db49,5,2,EAT,Alexa eats the orange.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,eats,orange,none,8.805,VERB,OBJECT
1.35E+12,hab993c7db49,2,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,Feeds,none,5.587,AGENT,VERB
1.35E+12,hab993c7db49,9,12,HOLD,Amy holds the spoon.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,holds,spoon,none,5.509,VERB,OBJECT
1.35E+12,hab993c7db49,4,11,KICK,Emily kicks the tire.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,kicks,tire,none,10.645,VERB,OBJECT
1.35E+12,hab993c7db49,1,7,POUR,Ron pours the milk.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,Ron,pours,none,10.879,AGENT,VERB
1.35E+12,hab993c7db49,0,4,READ,Sam reads the book.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,none,13.474,AGENT,VERB
1.35E+12,hab993c7db49,6,5,ROLL,Zack rolls the ball.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,rolls,ball,none,6.863,VERB,OBJECT
1.35E+12,hab993c7db49,11,8,THROW,Sue throws the bananas.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,banannas,none,8.082,VERB,OTHER
1.35E+12,hab993c7db49,7,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,6.507,VERB,OBJECT
1.35E+12,hab993c7db49,8,6,WASH,Jenn washes the bowl.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,6.219,VERB,OBJECT
1.35E+12,hb6b438f0f95,6,1,DRINK,George drinks the juice.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,george,drinks,none,6.853,AGENT,VERB
1.35E+12,hb6b438f0f95,0,10,DROP,Maria drops the newspaper.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,Maria,drops,none,8.47,AGENT,VERB
1.35E+12,hb6b438f0f95,10,2,EAT,Alexa eats the orange.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,alexa,orange,none,7.015,AGENT,OBJECT
1.35E+12,hb6b438f0f95,5,3,FEED,John feeds the dog.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,6.052,VERB,OBJECT
1.35E+12,hb6b438f0f95,7,12,HOLD,Amy holds the spoon.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,amy,spoon,none,5.873,AGENT,OBJECT
1.35E+12,hb6b438f0f95,1,11,KICK,Emily kicks the tire.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,kicks,tire,none,7.399,VERB,OBJECT
1.35E+12,hb6b438f0f95,11,7,POUR,Ron pours the milk.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,pours,milk,none,6.095,VERB,OBJECT
1.35E+12,hb6b438f0f95,9,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,5.489,AGENT,OBJECT
1.35E+12,hb6b438f0f95,8,5,ROLL,Zack rolls the ball.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,zack,rolls,none,10.28,AGENT,VERB
1.35E+12,hb6b438f0f95,2,8,THROW,Sue throws the bananas.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,9.433,VERB,OBJECT
1.35E+12,hb6b438f0f95,4,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,5.711,VERB,OBJECT
1.35E+12,hb6b438f0f95,3,6,WASH,Jenn washes the bowl.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,6.898,VERB,OBJECT
1.35E+12,hcb7212b6d3,4,1,DRINK,George drinks the juice.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,drinks,beer,none,9.26,VERB,OTHER
1.35E+12,hcb7212b6d3,7,10,DROP,Maria drops the newspaper.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,drop,newspaper,none,8.959,VERB,OBJECT
1.35E+12,hcb7212b6d3,9,2,EAT,Alexa eats the orange.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,eat,orange,none,9.135,VERB,OBJECT
1.35E+12,hcb7212b6d3,6,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feed,dog,none,6.913,VERB,OBJECT
1.35E+12,hcb7212b6d3,8,12,HOLD,Amy holds the spoon.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,hold,spoon,none,5.87,VERB,OBJECT
1.35E+12,hcb7212b6d3,1,11,KICK,Emily kicks the tire.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,kicks,ball,none,8.919,VERB,OTHER
1.35E+12,hcb7212b6d3,11,7,POUR,Ron pours the milk.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,pour,milk,none,5.616,VERB,OBJECT
1.35E+12,hcb7212b6d3,2,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,11.255,VERB,OBJECT
1.35E+12,hcb7212b6d3,0,5,ROLL,Zack rolls the ball.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,roll,ball,bad input,28.009,VERB,OBJECT
1.35E+12,hcb7212b6d3,10,8,THROW,Sue throws the bananas.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throw,banana,none,6.468,VERB,OBJECT
1.35E+12,hcb7212b6d3,3,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touch,kitten,none,9.699,VERB,OBJECT
1.35E+12,hcb7212b6d3,5,6,WASH,Jenn washes the bowl.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,wash,bowl,none,8.739,VERB,OBJECT
1.35E+12,i13a5e2f60f50,5,1,DRINK,George drinks the juice.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,george,drinks,none,14.69,AGENT,VERB
1.35E+12,i13a5e2f60f50,4,10,DROP,Maria drops the newspaper.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,maria,drops,none,17.921,AGENT,VERB
1.35E+12,i13a5e2f60f50,10,2,EAT,Alexa eats the orange.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,Alexa,throws,none,10.929,AGENT,OTHER
1.35E+12,i13a5e2f60f50,8,3,FEED,John feeds the dog.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,john,feeds,none,6.516,AGENT,VERB
1.35E+12,i13a5e2f60f50,2,12,HOLD,Amy holds the spoon.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Amy,chooses,none,13.701,AGENT,OTHER
1.35E+12,i13a5e2f60f50,11,11,KICK,Emily kicks the tire.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,emily,rolls,none,7.013,AGENT,OTHER
1.35E+12,i13a5e2f60f50,1,7,POUR,Ron pours the milk.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,emily,drinks,none,18.697,OTHER,OTHER
1.35E+12,i13a5e2f60f50,9,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,drops,none,6.589,AGENT,OTHER
1.35E+12,i13a5e2f60f50,3,5,ROLL,Zack rolls the ball.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,Zack,selects,none,17.204,AGENT,OTHER
1.35E+12,i13a5e2f60f50,6,8,THROW,Sue throws the bananas.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,sue,throws,none,9.964,AGENT,VERB
1.35E+12,i13a5e2f60f50,7,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,pets,none,9.121,AGENT,VERB
1.35E+12,i189f41130f93,6,1,DRINK,George drinks the juice.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,drinks,juice,none,8.873,VERB,OBJECT
1.35E+12,i189f41130f93,9,10,DROP,Maria drops the newspaper.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,drops,newspaper,none,12.975,VERB,OBJECT
1.35E+12,i189f41130f93,4,2,EAT,Alexa eats the orange.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,eats,orange,none,23.536,VERB,OBJECT
1.35E+12,i189f41130f93,0,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feed,dog,none,41.278,VERB,OBJECT
1.35E+12,i189f41130f93,10,12,HOLD,Amy holds the spoon.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,holds,spoon,none,8.635,VERB,OBJECT
1.35E+12,i189f41130f93,3,11,KICK,Emily kicks the tire.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,kicks,tire,none,9.887,VERB,OBJECT
1.35E+12,i189f41130f93,1,7,POUR,Ron pours the milk.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,pours,milk,none,11.843,VERB,OBJECT
1.35E+12,i189f41130f93,11,4,READ,Sam reads the book.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,8.076,VERB,OBJECT
1.35E+12,i189f41130f93,5,5,ROLL,Zack rolls the ball.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,rolls,ball,none,8.982,VERB,OBJECT
1.35E+12,i189f41130f93,2,8,THROW,Sue throws the bananas.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,16.359,VERB,OBJECT
1.35E+12,i189f41130f93,7,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,10.478,VERB,OBJECT
1.35E+12,i189f41130f93,8,6,WASH,Jenn washes the bowl.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,9.154,VERB,OBJECT
1.35E+12,i1a1efefb6g44,6,1,DRINK,George drinks the juice.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,George,drinks,none,10.396,AGENT,VERB
1.35E+12,i1a1efefb6g44,3,10,DROP,Maria drops the newspaper.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,drops,newspaper,none,8.335,VERB,OBJECT
1.35E+12,i1a1efefb6g44,9,2,EAT,Alexa eats the orange.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,Alexa,eats,none,7.92,AGENT,VERB
1.35E+12,i1a1efefb6g44,11,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,8.6,VERB,OBJECT
1.35E+12,i1a1efefb6g44,10,12,HOLD,Amy holds the spoon.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Amy,spoon,none,16.35,AGENT,OBJECT
1.35E+12,i1a1efefb6g44,7,11,KICK,Emily kicks the tire.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,kicks,tire,none,7.802,VERB,OBJECT
1.35E+12,i1a1efefb6g44,0,7,POUR,Ron pours the milk.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,pours,milk,none,11.063,VERB,OBJECT
1.35E+12,i1a1efefb6g44,4,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,12.443,VERB,OBJECT
1.35E+12,i1a1efefb6g44,1,5,ROLL,Zack rolls the ball.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,rolls,ball,none,9.002,VERB,OBJECT
1.35E+12,i1a1efefb6g44,8,8,THROW,Sue throws the bananas.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,10.963,VERB,OBJECT
1.35E+12,i1a1efefb6g44,2,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,8.83,VERB,OBJECT
1.35E+12,i1a1efefb6g44,5,6,WASH,Jenn washes the bowl.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,8.868,VERB,OBJECT
1.35E+12,i1ca9d7188f107,6,1,DRINK,George drinks the juice.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,drinks,juice,none,7.252,VERB,OBJECT
1.35E+12,i1ca9d7188f107,1,10,DROP,Maria drops the newspaper.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,drops,newspaper,none,9.536,VERB,OBJECT
1.35E+12,i1ca9d7188f107,9,2,EAT,Alexa eats the orange.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,Alexa,eats,none,7.925,AGENT,VERB
1.35E+12,i1ca9d7188f107,5,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,19.346,VERB,OBJECT
1.35E+12,i1ca9d7188f107,2,12,HOLD,Amy holds the spoon.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Amy,spoon,none,7.02,AGENT,OBJECT
1.35E+12,i1ca9d7188f107,4,11,KICK,Emily kicks the tire.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,kicks,tire,none,14.432,VERB,OBJECT
1.35E+12,i1ca9d7188f107,11,7,POUR,Ron pours the milk.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,pours,milk,none,9.159,VERB,OBJECT
1.35E+12,i1ca9d7188f107,10,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,17.457,VERB,OBJECT
1.35E+12,i1ca9d7188f107,7,5,ROLL,Zack rolls the ball.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,Zack,rolls,none,8.409,AGENT,VERB
1.35E+12,i1ca9d7188f107,3,8,THROW,Sue throws the bananas.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,throwa,none,11.11,AGENT,VERB
1.35E+12,i1ca9d7188f107,0,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,14.733,VERB,OBJECT
1.35E+12,i1ca9d7188f107,8,6,WASH,Jenn washes the bowl.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,13.58,VERB,OBJECT
1.35E+12,i1cebdd247h101,6,1,DRINK,George drinks the juice.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,drink,juice,none,20.675,VERB,OBJECT
1.35E+12,i1cebdd247h101,1,10,DROP,Maria drops the newspaper.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,drops,newspapper,none,7.625,VERB,OTHER
1.35E+12,i1cebdd247h101,8,2,EAT,Alexa eats the orange.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,eat,orange,none,5.352,VERB,OBJECT
1.35E+12,i1cebdd247h101,4,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feed,dog,none,5.699,VERB,OBJECT
1.35E+12,i1cebdd247h101,3,12,HOLD,Amy holds the spoon.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,hold,spoon,none,6.129,VERB,OBJECT
1.35E+12,i1cebdd247h101,10,11,KICK,Emily kicks the tire.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,kick,tire,none,6.115,VERB,OBJECT
1.35E+12,i1cebdd247h101,0,7,POUR,Ron pours the milk.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,pours,milk,none,13.294,VERB,OBJECT
1.35E+12,i1cebdd247h101,2,4,READ,Sam reads the book.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,read,book,none,7.259,VERB,OBJECT
